Player Name,Team Initials,Appearances,Goals,Cards,Tournaments,Attack_Contribution,Goals_Score,Appearances_Score,Attack_Score,Experience_Score,Discipline_Score,Cluster
DUFF,IRL,4,1,0,1,0.25,5.88235294117647,11.11111111111111,6.25,0.0,100.0,0.0
DUGARRY,FRA,3,0,1,1,0.0,0.0,7.4074074074074066,0.0,0.0,87.5,2.0
DULJAJ,SCG,3,0,1,1,0.0,0.0,7.4074074074074066,0.0,0.0,87.5,2.0
DUMITRESCU,ROU,9,2,1,2,0.2222222222222222,11.76470588235294,29.629629629629623,5.555555555555555,25.0,87.5,1.0
DUNGA,BRA,18,0,2,3,0.0,0.0,62.96296296296296,0.0,50.0,75.0,3.0
DUNNE,IRL,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
DURI,KOR,4,0,1,1,0.0,0.0,11.11111111111111,0.0,0.0,87.5,2.0
DURICA,SVK,4,0,1,1,0.0,0.0,11.11111111111111,0.0,0.0,87.5,2.0
DURIE,SCO,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
DURM,GER,7,0,0,1,0.0,0.0,22.22222222222222,0.0,0.0,100.0,0.0
DYER,ENG,5,0,0,1,0.0,0.0,14.814814814814811,0.0,0.0,100.0,0.0
DZAGOEV,RUS,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
DZEMAILI,SUI,8,1,0,2,0.125,5.88235294117647,25.925925925925924,3.125,25.0,100.0,1.0
Daaf DROK,NED,1,0,0,1,0.0,0.0,0.0,0.0,0.0,100.0,
Dagoberto FONTES,URU,6,0,2,1,0.0,0.0,18.51851851851852,0.0,0.0,75.0,2.0
Dale MITCHELL,CAN,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Dan COE,ROU,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Dan EGGEN,NOR,7,1,0,2,0.1428571428571428,5.88235294117647,22.22222222222222,3.571428571428571,25.0,100.0,1.0
Dan PETRESCU,ROU,4,1,2,1,0.25,5.88235294117647,11.11111111111111,6.25,0.0,75.0,2.0
Dani SHMULEVICH ROM,ISR,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Daniel AMOKACHI,NGA,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Daniel BERTONI,ARG,12,4,1,2,0.3333333333333333,23.52941176470588,40.74074074074074,8.333333333333332,25.0,87.5,1.0
Daniel BORIMIROV,BUL,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Daniel CARNEVALI,ARG,6,0,0,1,0.0,0.0,18.51851851851852,0.0,0.0,100.0,0.0
Daniel FONSECA,URU,4,1,0,1,0.25,5.88235294117647,11.11111111111111,6.25,0.0,100.0,0.0
Daniel KILLER,ARG,7,0,0,1,0.0,0.0,22.22222222222222,0.0,0.0,100.0,0.0
Daniel PASSARELLA,ARG,19,1,2,3,0.0526315789473684,5.88235294117647,66.66666666666666,1.3157894736842104,50.0,75.0,3.0
Daniel PRODAN,ROU,5,0,0,1,0.0,0.0,14.814814814814811,0.0,0.0,100.0,0.0
Daniel TIMOFTE,ROU,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Daniel VEYT,BEL,7,1,1,1,0.1428571428571428,5.88235294117647,22.22222222222222,3.571428571428571,0.0,87.5,2.0
Daniel XUEREB,FRA,7,0,0,1,0.0,0.0,22.22222222222222,0.0,0.0,100.0,0.0
Daniele MASSARO,ITA,14,1,1,2,0.0714285714285714,5.88235294117647,48.14814814814815,1.7857142857142856,25.0,87.5,1.0
Danilo POPIVODA,YUG,6,0,0,1,0.0,0.0,18.51851851851852,0.0,0.0,100.0,0.0
Danny BLANCHFLOWER,NIR,5,0,0,1,0.0,0.0,14.814814814814811,0.0,0.0,100.0,0.0
Danny BLIND,NED,9,0,0,2,0.0,0.0,29.629629629629623,0.0,25.0,100.0,1.0
Danny BOFFIN,BEL,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Danny McGRAIN,SCO,6,0,0,2,0.0,0.0,18.51851851851852,0.0,25.0,100.0,1.0
Danut LUPU,ROU,4,0,1,1,0.0,0.0,11.11111111111111,0.0,0.0,87.5,2.0
Dany VERLINDEN,BEL,7,0,0,2,0.0,0.0,22.22222222222222,0.0,25.0,100.0,1.0
Dario JARA SAGUIER,PAR,2,0,0,1,0.0,0.0,3.7037037037037033,0.0,0.0,100.0,
Dario ROJAS,BOL,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Dario SEGOVIA,PAR,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Dario SIMIC,CRO,7,0,3,1,0.0,0.0,22.22222222222222,0.0,0.0,62.5,2.0
Dariusz DZIEKANOWSKI,POL,4,0,2,1,0.0,0.0,11.11111111111111,0.0,0.0,75.0,2.0
Dariusz KUBICKI,POL,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Darko KOVACEVIC,YUG,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Darko PANCEV,YUG,5,2,1,1,0.4,11.76470588235294,14.814814814814811,10.0,0.0,87.5,2.0
Darren ANDERTON,ENG,4,1,0,1,0.25,5.88235294117647,11.11111111111111,6.25,0.0,100.0,0.0
Darren JACKSON,SCO,3,0,2,1,0.0,0.0,7.4074074074074066,0.0,0.0,75.0,2.0
Darryl POWELL,JAM,3,0,4,1,0.0,0.0,7.4074074074074066,0.0,0.0,50.0,2.0
Dave BEASANT,ENG,6,0,0,1,0.0,0.0,18.51851851851852,0.0,0.0,100.0,0.0
Dave BRIGHT,NZL,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Dave HARDING,AUS,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Dave MACKAY,SCO,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
David ACEVEDO,ARG,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
David BATTY,ENG,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
David BECKHAM,ENG,4,1,1,1,0.25,5.88235294117647,11.11111111111111,6.25,0.0,87.5,2.0
David BOWEN,WAL,5,0,0,1,0.0,0.0,14.814814814814811,0.0,0.0,100.0,0.0
David BUESO,HON,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
David CABRERA,SLV,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
David CAMPBELL,NIR,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
David COOPER,SCO,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
David EMBE,CMR,3,1,0,1,0.3333333333333333,5.88235294117647,7.4074074074074066,8.333333333333332,0.0,100.0,0.0
David HARVEY,SCO,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
David KARAKO,ISR,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
David KELLY,IRL,9,0,0,2,0.0,0.0,29.629629629629623,0.0,25.0,100.0,1.0
David McCREERY,NIR,8,0,0,2,0.0,0.0,25.925925925925924,0.0,25.0,100.0,1.0
David McPHERSON,SCO,3,0,1,1,0.0,0.0,7.4074074074074066,0.0,0.0,87.5,2.0
David NAREY,SCO,6,1,1,2,0.1666666666666666,5.88235294117647,18.51851851851852,4.166666666666666,25.0,87.5,1.0
David NORMAN,CAN,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
David NYATHI,RSA,3,0,1,1,0.0,0.0,7.4074074074074066,0.0,0.0,87.5,2.0
David O LEARY,IRL,5,0,0,1,0.0,0.0,14.814814814814811,0.0,0.0,100.0,0.0
David PLATT,ENG,7,3,0,1,0.4285714285714285,17.647058823529413,22.22222222222222,10.714285714285714,0.0,100.0,0.0
David PRIMO,ISR,3,0,2,1,0.0,0.0,7.4074074074074066,0.0,0.0,75.0,2.0
David PROVAN,SCO,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
David REGIS,USA,3,0,1,1,0.0,0.0,7.4074074074074066,0.0,0.0,87.5,2.0
David SEAMAN,ENG,5,0,1,2,0.0,0.0,14.814814814814811,0.0,25.0,87.5,1.0
David TREZEGUET,FRA,7,1,0,1,0.1428571428571428,5.88235294117647,22.22222222222222,3.571428571428571,0.0,100.0,0.0
David VANOLE,USA,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
David WEIR,SCO,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Davie HAY,SCO,3,0,1,1,0.0,0.0,7.4074074074074066,0.0,0.0,87.5,2.0
Davie MATHERS,SCO,2,0,0,1,0.0,0.0,3.7037037037037033,0.0,0.0,100.0,
Davor JOZIC,YUG,5,2,0,1,0.4,11.76470588235294,14.814814814814811,10.0,0.0,100.0,0.0
Davor SUKER,CRO,7,5,1,1,0.7142857142857143,29.411764705882355,22.22222222222222,17.857142857142858,0.0,87.5,2.0
Davor SUKER,CRO,7,5,1,1,0.7142857142857143,29.411764705882355,22.22222222222222,17.857142857142858,0.0,87.5,0.0
Davor SUKER,YUG,5,0,0,1,0.0,0.0,14.814814814814811,0.0,0.0,100.0,2.0
Davor SUKER,YUG,5,0,0,1,0.0,0.0,14.814814814814811,0.0,0.0,100.0,0.0
Dean SEWELL,JAM,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Dejan GOVEDARICA,YUG,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Dejan SAVICEVIC,YUG,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Dejan STANKOVIC,YUG,4,0,1,1,0.0,0.0,11.11111111111111,0.0,0.0,87.5,2.0
Delfin BENITEZ CACERES,PAR,2,0,0,1,0.0,0.0,3.7037037037037033,0.0,0.0,100.0,
Delio GAMBOA,COL,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Delron BUCKLEY,RSA,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Demetrio ALBERTINI,ITA,5,0,0,1,0.0,0.0,14.814814814814811,0.0,0.0,100.0,0.0
Demetrio NEYRA,PER,2,0,0,1,0.0,0.0,3.7037037037037033,0.0,0.0,100.0,
Denis CANIZA,PAR,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Denis HOUF,BEL,2,0,0,1,0.0,0.0,3.7037037037037033,0.0,0.0,100.0,
Denis IRWIN,IRL,4,0,2,1,0.0,0.0,11.11111111111111,0.0,0.0,75.0,2.0
Denis LAW,SCO,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Denis MILAR,URU,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Dennis BERGKAMP,NED,7,3,0,1,0.4285714285714285,17.647058823529413,22.22222222222222,10.714285714285714,0.0,100.0,0.0
Dennis WILSHAW,ENG,3,1,0,1,0.3333333333333333,5.88235294117647,7.4074074074074066,8.333333333333332,0.0,100.0,0.0
Deon BURTON,JAM,3,0,1,1,0.0,0.0,7.4074074074074066,0.0,0.0,87.5,2.0
Derek DOUGAN,NIR,5,0,0,1,0.0,0.0,14.814814814814811,0.0,0.0,100.0,0.0
Derek JOHNSTONE,SCO,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Derek KEVAN,ENG,8,2,0,2,0.25,11.76470588235294,25.925925925925924,6.25,25.0,100.0,1.0
Derek SULLIVAN,WAL,5,0,0,1,0.0,0.0,14.814814814814811,0.0,0.0,100.0,0.0
Derek WHYTE,SCO,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Des WALKER,ENG,7,0,0,1,0.0,0.0,22.22222222222222,0.0,0.0,100.0,0.0
Desire BOURGEOIS,BEL,1,0,0,1,0.0,0.0,0.0,0.0,0.0,100.0,
Desmond ARMSTRONG,USA,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Dezso BUNDZSAK,HUN,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Dezso MOLNAR,HUN,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Dick BEEN,NED,1,0,0,1,0.0,0.0,0.0,0.0,0.0,100.0,
Dick NANNINGA,NED,7,1,2,1,0.1428571428571428,5.88235294117647,22.22222222222222,3.571428571428571,0.0,75.0,2.0
Didi HAMANN,GER,5,0,2,1,0.0,0.0,14.814814814814811,0.0,0.0,75.0,2.0
Didier COUECOU,FRA,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Didier DESCHAMPS,FRA,7,0,3,1,0.0,0.0,22.22222222222222,0.0,0.0,62.5,2.0
Didier SIX,FRA,10,2,1,2,0.2,11.76470588235294,33.33333333333333,5.0,25.0,87.5,1.0
Diego FLORENTIN,PAR,2,0,0,1,0.0,0.0,3.7037037037037033,0.0,0.0,100.0,
Diego MARADONA,ARG,23,8,5,4,0.3478260869565217,47.05882352941176,81.48148148148148,8.695652173913043,75.0,37.5,3.0
Diego SIMEONE,ARG,5,0,1,1,0.0,0.0,14.814814814814811,0.0,0.0,87.5,2.0
Dieter BURDENSKI,FRG,6,0,0,1,0.0,0.0,18.51851851851852,0.0,0.0,100.0,0.0
Dieter HERZOG,FRG,7,0,0,1,0.0,0.0,22.22222222222222,0.0,0.0,100.0,0.0
Dieter HOENESS,FRG,7,0,0,1,0.0,0.0,22.22222222222222,0.0,0.0,100.0,0.0
Dieter MUELLER,FRG,6,2,0,1,0.3333333333333333,11.76470588235294,18.51851851851852,8.333333333333332,0.0,100.0,0.0
Dietmar KUEHBAUER,AUT,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Dimitar DIMOV,BUL,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Dimitar KOSTOV,BUL,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Dimitar LARGOV,BUL,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Dimitar MARASHLIEV,BUL,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Dimitar PENEV,BUL,9,0,0,3,0.0,0.0,29.629629629629623,0.0,50.0,100.0,1.0
Dimitar YAKIMOV,BUL,9,0,0,3,0.0,0.0,29.629629629629623,0.0,50.0,100.0,1.0
Dimitri GALIAMIN,RUS,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Dimitrios SARAVAKOS,GRE,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Dincer MEHMET,TUR,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Dinko DERMENDZHIEV,BUL,9,1,1,3,0.1111111111111111,5.88235294117647,29.629629629629623,2.7777777777777777,50.0,87.5,3.0
Dino ZOFF,ITA,23,0,0,4,0.0,0.0,81.48148148148148,0.0,75.0,100.0,3.0
Diogenes DOMINGUEZ,PAR,2,0,0,1,0.0,0.0,3.7037037037037033,0.0,0.0,100.0,
Diogenes LARA,BOL,2,0,0,1,0.0,0.0,3.7037037037037033,0.0,0.0,100.0,
Dionisio MEJIA,MEX,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Dionizije DVORNIC,YUG,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Dirk MEDVED,BEL,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Dirk SCHOENAKER,NED,7,0,0,1,0.0,0.0,22.22222222222222,0.0,0.0,100.0,0.0
Ditmar JAKOBS,FRG,7,0,1,1,0.0,0.0,22.22222222222222,0.0,0.0,87.5,2.0
Djamel MENAD,ALG,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Djamel TLEMCANI,ALG,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Djamel ZIDANE,ALG,6,1,0,2,0.1666666666666666,5.88235294117647,18.51851851851852,4.166666666666666,25.0,100.0,1.0
Djordje VUJADINOVIC,YUG,3,2,0,1,0.6666666666666666,11.76470588235294,7.4074074074074066,16.666666666666664,0.0,100.0,0.0
Dmitri KHARIN,RUS,3,0,1,1,0.0,0.0,7.4074074074074066,0.0,0.0,87.5,2.0
Dmitri KHLESTOV,RUS,3,0,2,1,0.0,0.0,7.4074074074074066,0.0,0.0,75.0,2.0
Dmitri KUZNETSOV,RUS,3,0,1,1,0.0,0.0,7.4074074074074066,0.0,0.0,87.5,2.0
Dmitri POPOV,RUS,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Dmitri RADCHENKO,RUS,3,1,0,1,0.3333333333333333,5.88235294117647,7.4074074074074066,8.333333333333332,0.0,100.0,0.0
Dobromir JECHEV,BUL,12,1,1,4,0.0833333333333333,5.88235294117647,40.74074074074074,2.083333333333333,75.0,87.5,3.0
Dobrosav KRSTIC,YUG,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Doctor KHUMALO,RSA,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Domingo DRUMMOND,HON,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Domingo GARCIA,PER,2,0,0,1,0.0,0.0,3.7037037037037033,0.0,0.0,100.0,
Domingo PEREZ,URU,7,0,0,2,0.0,0.0,22.22222222222222,0.0,25.0,100.0,1.0
Domingo TEJERA,URU,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Dominique BARATELLI,FRA,10,0,0,2,0.0,0.0,33.33333333333333,0.0,25.0,100.0,1.0
Dominique BATHENAY,FRA,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Dominique COLONNA,FRA,6,0,0,1,0.0,0.0,18.51851851851852,0.0,0.0,100.0,0.0
Dominique DROPSY,FRA,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Dominique HERR,SUI,4,0,1,1,0.0,0.0,11.11111111111111,0.0,0.0,87.5,2.0
Dominique ROCHETEAU,FRA,17,4,1,3,0.2352941176470588,23.52941176470588,59.25925925925925,5.88235294117647,50.0,87.5,3.0
Don HOWE,ENG,8,0,0,2,0.0,0.0,25.925925925925924,0.0,25.0,100.0,1.0
Don MASSON,SCO,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Donald FORD,SCO,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Donovan RICKETTS,JAM,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Dorin MATEUT,ROU,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Dorinel MUNTEANU,ROU,4,0,1,1,0.0,0.0,11.11111111111111,0.0,0.0,87.5,2.0
Doug COWIE,SCO,5,0,0,2,0.0,0.0,14.814814814814811,0.0,25.0,100.0,1.0
Doug UTJESENOVIC,AUS,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Dragan DZAJIC,YUG,6,1,0,1,0.1666666666666666,5.88235294117647,18.51851851851852,4.166666666666666,0.0,100.0,0.0
Dragan MIHAJLOVIC,YUG,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Dragan PANTELIC,YUG,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Dragan STOJKOVIC,YUG,4,1,2,1,0.25,5.88235294117647,11.11111111111111,6.25,0.0,75.0,2.0
Dragan TOSIC,YUG,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Dragoje LEKOVIC,YUG,9,0,0,2,0.0,0.0,29.629629629629623,0.0,25.0,100.0,1.0
Dragoljub BRNOVIC,YUG,5,0,1,1,0.0,0.0,14.814814814814811,0.0,0.0,87.5,2.0
Dragoslav SEKULARAC,YUG,10,0,0,2,0.0,0.0,33.33333333333333,0.0,25.0,100.0,1.0
Dragutin NAJDANOVIC,YUG,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Drazen JERKOVIC,YUG,10,4,0,2,0.4,23.52941176470588,33.33333333333333,10.0,25.0,100.0,1.0
Drazen LADIC,CRO,7,0,0,1,0.0,0.0,22.22222222222222,0.0,0.0,100.0,0.0
Drazen MUZINIC,YUG,6,0,0,1,0.0,0.0,18.51851851851852,0.0,0.0,100.0,0.0
Driss BAMOUS,MAR,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Driss BEN ZEKRI,MAR,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Driss KANOUSSI,MAR,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Duberty ARAOZ,BOL,1,0,0,1,0.0,0.0,0.0,0.0,0.0,100.0,
Duilio DAVINO,MEX,4,0,1,1,0.0,0.0,11.11111111111111,0.0,0.0,87.5,2.0
Dumitru PAVLOVICI,ROU,2,0,0,1,0.0,0.0,3.7037037037037033,0.0,0.0,100.0,
Dumitru STANGACIU,ROU,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
Duncan COLE,NZL,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Durrent BROWN,JAM,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
Dusan BAJEVIC,YUG,6,3,1,1,0.5,17.647058823529413,18.51851851851852,12.5,0.0,87.5,2.0
E JUAREZ,MEX,4,0,2,1,0.0,0.0,11.11111111111111,0.0,0.0,75.0,2.0
E S CHOI,KOR,7,0,0,1,0.0,0.0,22.22222222222222,0.0,0.0,100.0,0.0
E Y LEE,KOR,7,1,1,1,0.1428571428571428,5.88235294117647,22.22222222222222,3.571428571428571,0.0,87.5,2.0
E. ADDO,GHA,4,0,1,1,0.0,0.0,11.11111111111111,0.0,0.0,87.5,2.0
E. AREVALO RIOS,URU,4,0,1,1,0.0,0.0,11.11111111111111,0.0,0.0,87.5,2.0
E. BARRETO,PAR,5,0,0,1,0.0,0.0,14.814814814814811,0.0,0.0,100.0,0.0
E. CAVANI,URU,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
E. MENDEZ,ECU,4,0,1,1,0.0,0.0,11.11111111111111,0.0,0.0,87.5,2.0
E. TENORIO,ECU,7,0,0,2,0.0,0.0,22.22222222222222,0.0,25.0,100.0,1.0
E. VALENCIA,ECU,3,3,1,1,1.0,17.647058823529413,7.4074074074074066,25.0,0.0,87.5,2.0
E. VILLAFUERTE,ECU,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
E.HAZARD,BEL,5,0,2,1,0.0,0.0,14.814814814814811,0.0,0.0,75.0,2.0
E.MIRZAPOUR,IRN,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
EBOUE,CIV,6,0,1,2,0.0,0.0,18.51851851851852,0.0,25.0,87.5,1.0
ECHEBERRIA,ESP,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
ECHIEJILE,NGA,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
EDER,BRA,5,2,0,1,0.4,11.76470588235294,14.814814814814811,10.0,0.0,100.0,0.0
EDEVALDO,BRA,5,0,0,1,0.0,0.0,14.814814814814811,0.0,0.0,100.0,0.0
EDILSON,BRA,7,0,0,1,0.0,0.0,22.22222222222222,0.0,0.0,100.0,0.0
EDINHO,BRA,17,1,2,3,0.0588235294117647,5.88235294117647,59.25925925925925,1.4705882352941175,50.0,75.0,3.0
EDIVALDO,BRA,5,0,0,1,0.0,0.0,14.814814814814811,0.0,0.0,100.0,0.0
EDMAN,SWE,8,0,0,2,0.0,0.0,25.925925925925924,0.0,25.0,100.0,1.0
EDMILSON,BRA,7,1,0,1,0.1428571428571428,5.88235294117647,22.22222222222222,3.571428571428571,0.0,100.0,0.0
EDMUNDO,BRA,7,0,0,1,0.0,0.0,22.22222222222222,0.0,0.0,100.0,0.0
EDSON,ANG,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
EDSON,ANG,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
EDSON,BRA,5,0,0,1,0.0,0.0,14.814814814814811,0.0,0.0,100.0,0.0
EDSON,BRA,5,0,0,1,0.0,0.0,14.814814814814811,0.0,0.0,100.0,0.0
EDU,BRA,16,0,0,3,0.0,0.0,55.55555555555556,0.0,50.0,100.0,3.0
EDU,BRA,16,0,0,3,0.0,0.0,55.55555555555556,0.0,50.0,100.0,0.0
EDU,USA,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,3.0
EDU,USA,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
EDUARDO,CRO,3,0,1,1,0.0,0.0,7.4074074074074066,0.0,0.0,87.5,2.0
EDUARDO,CRO,3,0,1,1,0.0,0.0,7.4074074074074066,0.0,0.0,87.5,1.0
EDUARDO,POR,7,0,0,2,0.0,0.0,22.22222222222222,0.0,25.0,100.0,2.0
EDUARDO,POR,7,0,0,2,0.0,0.0,22.22222222222222,0.0,25.0,100.0,1.0
EDWARDS,TRI,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
EGGIMANN,SUI,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
EGUAVOEN,NGA,8,0,2,2,0.0,0.0,25.925925925925924,0.0,25.0,75.0,1.0
EGUREN,URU,7,0,0,1,0.0,0.0,22.22222222222222,0.0,0.0,100.0,0.0
EGWUEKWE,NGA,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
EISSA MEER,UAE,3,0,1,1,0.0,0.0,7.4074074074074066,0.0,0.0,87.5,2.0
EJIDE,NGA,10,0,0,3,0.0,0.0,33.33333333333333,0.0,50.0,100.0,1.0
EJIOFOR,NGA,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
EL HADRIOUI,MAR,3,0,1,1,0.0,0.0,7.4074074074074066,0.0,0.0,87.5,2.0
ELADIO,ESP,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
ELANO,BRA,5,2,0,1,0.4,11.76470588235294,14.814814814814811,10.0,0.0,100.0,0.0
ELIA,NED,7,0,0,1,0.0,0.0,22.22222222222222,0.0,0.0,100.0,0.0
ELIGA,SVN,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
ELLIOTT,NZL,3,0,0,1,0.0,0.0,7.4074074074074066,0.0,0.0,100.0,0.0
ELMANDER,SWE,4,0,0,1,0.0,0.0,11.11111111111111,0.0,0.0,100.0,0.0
ELOY,ESP,5,1,0,1,0.2,5.88235294117647,14.814814814814811,5.0,0.0,100.0,0.0
ELY DO AMPARO,BRA,9,0,0,2,0.0,0.0,29.629629629629623,0.0,25.0,100.0,1.0
ELZO,BRA,5,0,0,1,0.0,0.0,14.814814814814811,0.0,0.0,100.0,0.0
